Nodo01
Fecha: 01/01/00
Hora: 00:03:13
NanoSegundos: 279885525 ns

     Eje X     Eje Y     Eje Z
        92	       873	        99
       172	      1105	       175
       269	      1216	       257
       296	      1436	       212
       350	      1515	       184
       330	      1675	       196
       282	      1756	       151
       324	      1825	       165
       303	      1811	        76
       305	      1733	       102
       292	      1664	        87
       310	      1535	        29
       238	      1380	       -70
       234	      1121	      -100
        94	       882	      -111
       109	       600	      -235
       118	       287	      -204
        78	        20	      -176
        86	      -260	      -159
        77	      -577	      -171
       131	      -802	      -156
        88	     -1048	      -194
        66	     -1197	       -42
        46	     -1269	        28
       104	     -1347	       125
       181	     -1392	       201
       122	     -1377	       258
       183	     -1274	       305
       120	     -1243	       312
        93	     -1230	       151
        40	     -1037	       158
       -41	      -971	        98
      -129	      -905	       143
      -179	      -856	        38
      -184	      -733	         5
      -269	      -702	       -34
      -316	      -684	      -130
      -379	      -640	      -244
      -395	      -610	      -226
      -476	      -720	      -168
      -443	      -704	      -177
      -469	      -632	      -195
      -495	      -614	      -225
      -437	      -437	      -144
      -422	      -285	      -169
      -354	      -162	      -203
      -308	        38	      -225
      -236	       237	       -97
      -174	       474	      -119
       -61	       726	       -36
        12	       949	        22
       197	      1219	         0
       305	      1464	        43
       463	      1644	        48
       498	      1792	       185
       564	      1912	       214
       663	      1996	       207
       665	      2012	       155
       640	      1946	       253
       668	      1771	       235
       635	      1610	       270
       616	      1362	       242
       548	      1043	       187
       444	       763	        68
       384	       427	        93
       271	        33	        81
       238	      -248	        30
        52	      -563	       -74
       -31	      -941	       -35
      -178	     -1217	       -38
      -240	     -1402	       -33
      -389	     -1637	       -89
      -497	     -1775	      -121
      -577	     -1869	      -204
      -658	     -1918	       -74
      -682	     -1903	       -61
      -692	     -1762	       -90
      -668	     -1633	       -57
      -659	     -1486	       -67
      -698	     -1251	       -50
      -704	     -1001	       -86
      -626	      -737	      -119
      -483	      -488	       -61
      -356	      -210	       -72
      -350	        75	       -53
      -283	       351	       -62
      -219	       532	        17
      -168	       747	        41
      -100	       926	       -42
        37	      1000	      -163
       136	      1049	       -31
       164	      1023	       -40
       263	       960	       -16
       323	       918	       -23
       372	       786	        23
       424	       646	        81
       495	       385	       119
       477	       144	       106
       553	       -70	        36
       571	      -234	       157
       662	      -448	       192
       660	      -628	       165
       686	      -676	        51
       658	      -708	        18
       651	      -668	       103
       584	      -631	        67
       568	      -470	       -66
       497	      -266	         9
       378	        -3	       -28
       307	       171	       -39
       254	       364	       -33
       157	       585	      -143
        34	       716	       -87
       -67	       873	      -213
      -223	       937	      -123
      -411	       949	      -160
      -462	       857	      -140
      -612	       732	       -96
      -706	       552	      -125
      -843	       303	      -114
      -915	        33	      -162
     -1030	      -306	      -129
     -1040	      -532	      -106
     -1085	      -771	       -49
      -975	     -1051	      -113
      -961	     -1203	       -77
      -867	     -1348	        47
      -677	     -1393	       123
      -498	     -1375	        12
      -312	     -1280	        46
       -67	     -1180	        68
       151	      -859	        90
       321	      -606	       130
       587	      -269	       151
       790	        90	       235
       919	       447	       184
      1081	       652	       209
      1207	       904	       219
      1287	      1084	       218
      1351	      1269	       152
      1245	      1308	       142
      1203	      1390	        63
      1049	      1389	        43
       888	      1296	       -11
       663	      1198	       -44
       481	      1015	       -88
       195	       843	       -87
       -39	       591	       -58
      -212	       357	      -131
      -496	        52	      -129
      -664	      -140	      -129
      -766	      -380	      -106
      -893	      -613	      -131
     -1052	      -791	      -134
     -1136	      -952	       -82
     -1157	     -1005	       -21
     -1126	     -1126	        20
      -997	     -1131	        63
      -902	     -1088	        40
      -781	     -1007	       116
      -625	      -860	        51
      -441	      -616	       122
      -269	      -405	        61
       -97	      -148	       156
        92	        45	       166
       255	       287	        92
       400	       521	        96
       524	       631	        83
       592	       683	       -13
       668	       806	        79
       723	       836	       -49
       700	       840	       -35
       695	       786	         0
       678	       676	       -11
       511	       518	       -81
       403	       377	      -102
       319	       177	         6
       229	         3	      -100
       127	      -243	      -166
        -2	      -337	      -188
      -107	      -478	       -44
      -175	      -642	       -52
      -109	      -748	         9
      -155	      -732	        21
      -172	      -724	        11
      -194	      -684	        -3
      -129	      -595	        77
      -114	      -429	       161
      -121	      -239	        98
       -72	      -155	       159
       -11	        41	        94
        51	       212	        52
        64	       425	        42
        56	       624	        57
       108	       647	       -25
       125	       699	        42
       100	       710	        25
        48	       654	        67
        -2	       579	       -10
